1e-20	0.01	0.0
1.26185688307e-20	0.0120450354026	0.010101010101
1.59228279334e-20	0.014508287785	0.020202020202
2.00923300257e-20	0.0174752840001	0.030303030303
2.53536449397e-20	0.0210490414451	0.040404040404
3.1992671378e-20	0.0253536449397	0.0505050505051
4.0370172586e-20	0.0305385550883	0.0606060606061
5.09413801482e-20	0.0367837977183	0.0707070707071
6.42807311728e-20	0.0443062145758	0.0808080808081
8.1113083079e-20	0.0533669923121	0.0909090909091
1.0235310219e-19	0.0642807311728	0.10101010101
1.29154966501e-19	0.0774263682681	0.111111111111
1.62975083462e-19	0.0932603346883	0.121212121212
2.05651230835e-19	0.112332403298	0.131313131313
2.5950242114e-19	0.135304777458	0.141414141414
3.27454916288e-19	0.162975083462	0.151515151515
4.13201240012e-19	0.196304065004	0.161616161616
5.214008288e-19	0.236448941265	0.171717171717
6.57933224658e-19	0.284803586844	0.181818181818
8.30217568132e-19	0.343046928631	0.191919191919
1.04761575279e-18	0.413201240012	0.20202020202
1.32194114847e-18	0.497702356433	0.212121212121
1.6681005372e-18	0.599484250319	0.222222222222
2.10490414451e-18	0.722080901839	0.232323232323
2.65608778295e-18	0.869749002618	0.242424242424
3.35160265094e-18	1.04761575279	0.252525252525
4.22924287439e-18	1.26185688307	0.262626262626
5.33669923121e-18	1.51991108295	0.272727272727
6.73415065775e-18	1.8307382803	0.282828282828
8.49753435909e-18	2.2051307399	0.292929292929
1.07226722201e-17	2.65608778295	0.30303030303
1.35304777458e-17	3.1992671378	0.313131313131
1.70735264747e-17	3.85352859371	0.323232323232
2.15443469003e-17	4.64158883361	0.333333333333
2.71858824273e-17	5.59081018251	0.343434343434
3.43046928631e-17	6.73415065775	0.353535353535
4.32876128108e-17	8.1113083079	0.363636363636
5.46227721768e-17	9.77009957299	0.373737373737
6.89261210435e-17	11.7681195243	0.383838383838
8.69749002618e-17	14.1747416293	0.393939393939
1.09749876549e-16	17.0735264747	0.40404040404
1.38488637139e-16	20.5651230835	0.414141414141
1.74752840001e-16	24.7707635599	0.424242424242
2.2051307399e-16	29.8364724028	0.434343434343
2.78255940221e-16	35.938136638	0.444444444444
3.51119173422e-16	43.2876128108	0.454545454545
4.43062145758e-16	52.14008288	0.464646464646
5.59081018251e-16	62.8029144183	0.474747474747
7.05480231072e-16	75.6463327555	0.484848484848
8.90215085445e-16	91.1162756115	0.494949494949
1.12332403298e-15	109.749876549	0.505050505051
1.41747416293e-15	132.194114847	0.515151515152
1.78864952906e-15	159.228279334	0.525252525253
2.25701971963e-15	191.791026167	0.535353535354
2.84803586844e-15	231.012970008	0.545454545455
3.5938136638e-15	278.255940221	0.555555555556
4.53487850813e-15	335.160265094	0.565656565657
5.72236765935e-15	403.70172586	0.575757575758
7.22080901839e-15	486.260158007	0.585858585859
9.11162756115e-15	585.702081806	0.59595959596
1.1497569954e-14	705.480231072	0.606060606061
1.4508287785e-14	849.753435909	0.616161616162
1.8307382803e-14	1023.5310219	0.626262626263
2.31012970008e-14	1232.84673944	0.636363636364
2.91505306283e-14	1484.96826225	0.646464646465
3.67837977183e-14	1788.64952906	0.656565656566
4.64158883361e-14	2154.43469003	0.666666666667
5.85702081806e-14	2595.0242114	0.676767676768
7.39072203353e-14	3125.71584969	0.686868686869
9.32603346883e-14	3764.93580679	0.69696969697
1.17681195243e-13	4534.87850813	0.707070707071
1.48496826225e-13	5462.27721768	0.717171717172
1.87381742286e-13	6579.33224658	0.727272727273
2.36448941265e-13	7924.82898354	0.737373737374
2.98364724028e-13	9545.48456662	0.747474747475
3.76493580679e-13	11497.569954	0.757575757576
4.7508101621e-13	13848.8637139	0.767676767677
5.99484250319e-13	16681.005372	0.777777777778
7.56463327555e-13	20092.3300257	0.787878787879
9.54548456662e-13	24201.2826479	0.79797979798
1.20450354026e-12	29150.5306283	0.808080808081
1.51991108295e-12	35111.9173422	0.818181818182
1.91791026167e-12	42292.4287439	0.828282828283
2.42012826479e-12	50941.3801482	0.838383838384
3.05385550883e-12	61359.0727341	0.848484848485
3.85352859371e-12	73907.2203353	0.858585858586
4.86260158007e-12	89021.5085445	0.868686868687
6.13590727341e-12	107226.722201	0.878787878788
7.74263682681e-12	129154.966501	0.888888888889
9.77009957299e-12	155567.614393	0.89898989899
1.23284673944e-11	187381.742286	0.909090909091
1.55567614393e-11	225701.971963	0.919191919192
1.96304065004e-11	271858.824273	0.929292929293
2.47707635599e-11	327454.916288	0.939393939394
3.12571584969e-11	394420.605944	0.949494949495
3.94420605944e-11	475081.01621	0.959595959596
4.97702356433e-11	572236.765935	0.969696969697
6.28029144183e-11	689261.210435	0.979797979798
7.92482898354e-11	830217.568132	0.989898989899
1e-10	1000000.0	1.0
