inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	
3.9652836898e-13	3.97531224897e-13	1.45555918319e-06	2.14860287801e-06	3.02915487507e-08	2.34530502792e-07	1.50301929546e-08	3.58321678201e-07	2.27520069023e-08	2.2831450775e-07	
1.98203491372e-13	1.98704765833e-13	7.27556801923e-07	1.07397257122e-06	1.51411379138e-08	1.1722935387e-07	7.51279593754e-09	1.79105993946e-07	1.13725210011e-08	1.14122307777e-07	
1.32068224117e-13	1.32402236537e-13	4.8479032387e-07	7.15616305493e-07	1.00889403186e-08	7.81130164401e-08	5.00597446976e-09	1.19343056903e-07	7.5778112785e-09	7.60427095199e-08	
9.89803594507e-14	9.92306896842e-14	3.6333282162e-07	5.36328550035e-07	7.56129603383e-09	5.85428818832e-08	3.7517968893e-09	8.94433066632e-08	5.6792956005e-09	5.69912616921e-08	
7.91114558194e-14	7.93115358081e-14	2.90398909691e-07	4.28668198683e-07	6.04347307321e-09	4.67912284754e-08	2.99867686375e-09	7.14888311448e-08	4.53925754035e-09	4.55510740359e-08	
6.58520327056e-14	6.60185784204e-14	2.41726792922e-07	3.56821549384e-07	5.03056077468e-09	3.89488156422e-08	2.49608561567e-09	5.9506992987e-08	3.77845828914e-09	3.79165164656e-08	
5.63694556019e-14	5.65120190262e-14	2.06918559103e-07	3.05439872688e-07	4.30616885448e-09	3.3340254566e-08	2.13665366899e-09	5.09380904638e-08	3.23436692874e-09	3.24566046585e-08	
4.92474072546e-14	4.93719583779e-14	1.80775252126e-07	2.66848803868e-07	3.76210217074e-09	2.91278508378e-08	1.8666962857e-09	4.45022727123e-08	2.8257180001e-09	2.83558464536e-08	
4.36990447447e-14	4.38095635601e-14	1.60408563045e-07	2.36784806965e-07	3.33825231131e-09	2.5846218675e-08	1.65638861132e-09	3.94885114752e-08	2.50736402597e-09	2.516119065e-08	
3.92522623212e-14	3.93515348237e-14	1.44085506491e-07	2.12689760404e-07	2.99855422889e-09	2.3216126608e-08	1.48783573319e-09	3.54701897983e-08	2.25221652e-09	2.26008065273e-08	
3.56066290513e-14	3.56966814193e-14	1.30703273592e-07	1.92935768638e-07	2.72005743884e-09	2.10598818834e-08	1.34964997959e-09	3.2175824165e-08	2.0430373545e-09	2.05017109e-08	
3.25618576466e-14	3.26442095139e-14	1.19526658436e-07	1.76437567967e-07	2.48746161808e-09	1.92590226655e-08	1.23423956941e-09	2.94244255645e-08	1.86833444435e-09	1.8748581644e-08	
2.99792876767e-14	3.00551079922e-14	1.10046672311e-07	1.62443821986e-07	2.29017423522e-09	1.77315369144e-08	1.13634865415e-09	2.70906939124e-08	1.72015173064e-09	1.72615803661e-08	
2.77598759771e-14	2.78300832007e-14	1.01899751855e-07	1.50417861832e-07	2.12062919644e-09	1.64188446014e-08	1.05222305633e-09	2.50851291481e-08	1.59280631412e-09	1.59836796424e-08	
2.58309908936e-14	2.58963197933e-14	9.48192839334e-08	1.39966130339e-07	1.97327803291e-09	1.5277987039e-08	9.79109712469e-10	2.33420978943e-08	1.48213073535e-09	1.4873059362e-08	
2.41381586857e-14	2.41992062605e-14	8.8605308696e-08	1.30793459634e-07	1.84395939302e-09	1.42767452114e-08	9.14943824944e-10	2.18123751175e-08	1.38499939976e-09	1.38983544418e-08	
2.26397229636e-14	2.26969808597e-14	8.31049156692e-08	1.22674133107e-07	1.72949106673e-09	1.33904810478e-08	8.58146430875e-10	2.04583181456e-08	1.29902214679e-09	1.30355798182e-08	
2.13032843131e-14	2.13571622355e-14	7.81991744845e-08	1.15432593395e-07	1.62739800176e-09	1.26000316041e-08	8.07489448018e-10	1.92506493442e-08	1.22233996266e-09	1.22660804419e-08	
2.0103264249e-14	2.01541072128e-14	7.37941927459e-08	1.0893024258e-07	1.53572620949e-09	1.18902682404e-08	7.62003337761e-10	1.81662547917e-08	1.15348520493e-09	1.15751286421e-08	
1.90191999836e-14	1.90673012513e-14	6.98148565365e-08	1.03056202328e-07	1.45291249901e-09	1.12490880446e-08	7.20912469213e-10	1.71866433509e-08	1.09128375964e-09	1.09509422824e-08	
1.80345264026e-14	1.80801373423e-14	6.6200359352e-08	9.77207139855e-08	1.37769143006e-09	1.06666934214e-08	6.83588950703e-10	1.62968460057e-08	1.03478515358e-09	1.03839834428e-08	
1.71356902309e-14	1.71790279331e-14	6.29009504163e-08	9.2850338657e-08	1.30902764244e-09	1.01350681564e-08	6.49519052679e-10	1.54846153794e-08	9.83211726852e-10	9.86644837061e-09	
1.63114952847e-14	1.63527485237e-14	5.98755312623e-08	8.83844094274e-08	1.24606583858e-09	9.64759015922e-09	6.18278389861e-10	1.4739834074e-08	9.35921064767e-10	9.39189048738e-09	
1.55526114109e-14	1.55919453643e-14	5.70898531671e-08	8.42723705343e-08	1.18809327052e-09	9.1987410215e-09	5.89513307848e-10	1.40540709243e-08	8.92377821744e-10	8.95493764452e-09	
1.48512012807e-14	1.48887613047e-14	5.45151472038e-08	8.04717551374e-08	1.13451122995e-09	8.78388528008e-09	5.62926736943e-10	1.34202437517e-08	8.52132307494e-10	8.55107723719e-09	
1.42006333083e-14	1.42365479874e-14	5.2127070434e-08	7.69466297562e-08	1.08481311755e-09	8.39910062001e-09	5.3826731048e-10	1.28323599434e-08	8.14804014851e-10	8.17649090744e-09	
1.3595258365e-14	1.36296419965e-14	4.99048862807e-08	7.3666384389e-08	1.03856738574e-09	8.04104581001e-09	5.15320901299e-10	1.22853146812e-08	7.80068808081e-10	7.82792597999e-09	
1.30302343407e-14	1.30631889756e-14	4.7830820535e-08	7.06047818916e-08	9.95404136609e-10	7.70685693759e-09	4.93903971834e-10	1.17747324065e-08	7.47648856554e-10	7.50259444745e-09	
1.25013870023e-14	1.25330041347e-14	4.5889550603e-08	6.77392040359e-08	9.55004492634e-10	7.39406511266e-09	4.73858300045e-10	1.12968410861e-08	7.17304651109e-10	7.19809285516e-09	
1.20050986813e-14	1.20354606558e-14	4.40677969032e-08	6.50500483578e-08	9.17092093301e-10	7.10053063045e-09	4.55046760165e-10	1.08483716247e-08	6.88828617135e-10	6.91233820912e-09	
1.15382185049e-14	1.15673996975e-14	4.23539933488e-08	6.25202417434e-08	8.81426237513e-10	6.82438987716e-09	4.37349920074e-10	1.04264767456e-08	6.62039963847e-10	6.6435162887e-09	
1.10979894596e-14	1.11260572733e-14	4.07380196136e-08	6.01348452179e-08	8.47796311815e-10	6.56401219071e-09	4.20663276665e-10	1.00286650815e-08	6.36780499305e-10	6.39003965089e-09	
1.06819887154e-14	1.07090044258e-14	3.92109820777e-08	5.78807305914e-08	8.16017231653e-10	6.31796456501e-09	4.04894993878e-10	9.6527472495e-09	6.12911206349e-10	6.15051326999e-09	
1.02880784809e-14	1.03140979569e-14	3.77650334293e-08	5.57463141669e-08	7.85925687125e-10	6.08498258294e-09	3.89964039893e-10	9.29679144073e-09	5.90309422782e-10	5.92370624099e-09	
9.91436528388e-15	9.93943960559e-15	3.63932231925e-08	5.37213360987e-08	7.57377032322e-10	5.8639463322e-09	3.75798643669e-10	8.95908662465e-09	5.6886650494e-10	5.70852833371e-09	
9.55916603791e-15	9.58334202877e-15	3.50893731661e-08	5.17966765235e-08	7.30242693098e-10	5.65386033517e-09	3.62335008726e-10	8.63811188521e-09	5.48485880682e-10	5.50401045468e-09	
9.2209796118e-15	9.24430029877e-15	3.3847973063e-08	4.99642015097e-08	7.04407995219e-10	5.45383673343e-09	3.49516235502e-10	8.33251072971e-09	5.29081418093e-10	5.30928827729e-09	
8.8984628882e-15	8.92096790136e-15	3.26640926259e-08	4.82166333286e-08	6.79770335419e-10	5.26308112737e-09	3.37291413859e-10	8.04106945416e-09	5.1057605178e-10	5.12358845667e-09	
8.59041050537e-15	8.61213642634e-15	3.15333072653e-08	4.65474406854e-08	6.56237633847e-10	5.08088059424e-09	3.25614855217e-10	7.76269883701e-09	4.9290062049e-10	4.94621696538e-09	
8.29573763777e-15	8.31671830455e-15	3.04516348503e-08	4.49507454148e-08	6.33727018635e-10	4.90659350356e-09	3.14445439848e-10	7.4964185789e-09	4.75992879097e-10	4.77654917871e-09	
8.01346529646e-15	8.03373207109e-15	2.94154817508e-08	4.34212428309e-08	6.12163702977e-10	4.73964082297e-09	3.03746059709e-10	7.2413440194e-09	4.59796655169e-10	4.61402141097e-09	
7.74270772957e-15	7.76228973396e-15	2.84215965872e-08	4.19541334563e-08	5.91480022618e-10	4.57949866603e-09	2.93483140855e-10	6.99667475147e-09	4.44261126031e-10	4.4581236608e-09	
7.48266158075e-15	7.50158590504e-15	2.74670304336e-08	4.05450642761e-08	5.71614607655e-10	4.42569187993e-09	2.83626232498e-10	6.76168482453e-09	4.29340196695e-10	4.30839336883e-09	
7.23259652604e-15	7.2508884133e-15	2.65491024485e-08	3.91900780046e-08	5.52511667265e-10	4.27778850756e-09	2.74147652105e-10	6.53571428352e-09	4.14991962632e-10	4.16441002656e-09	
6.99184715916e-15	7.00953016962e-15	2.56653700872e-08	3.78855691144e-08	5.34120369809e-10	4.13539498801e-09	2.65022177811e-10	6.31816183604e-09	4.01178244156e-10	4.025790504e-09	
