2.91901744022e+20	2.24433000022e+22	1.38818733891e+24	2.33829004611e+24	9.08625467593e+23	
3.68819345215e+20	3.10004693972e+22	1.9858587683e+24	3.32908838777e+24	1.29310121968e+24	
4.67183621541e+20	4.31103311948e+22	2.84724870658e+24	4.75366340956e+24	1.84578850423e+24	
6.06316288666e+20	6.02968586798e+22	4.08990428767e+24	6.8047980066e+24	2.64142569309e+24	
7.90771395522e+20	8.47994252897e+22	5.88413063252e+24	9.76148542697e+24	3.78814866793e+24	
1.06194610624e+21	1.1980651933e+23	8.47650634165e+24	1.40273972959e+25	5.44246383917e+24	
1.39455020199e+21	1.69890650594e+23	1.22235478439e+25	2.01867202452e+25	7.83078522557e+24	
1.90419644226e+21	2.41800710544e+23	1.76422079725e+25	2.90842825528e+25	1.12805838474e+25	
2.61121341539e+21	3.44991778352e+23	2.54780753598e+25	4.19411647704e+25	1.6265134258e+25	
3.54616544072e+21	4.93425158174e+23	3.68091110432e+25	6.05198519923e+25	2.34675878711e+25	
4.93638100924e+21	7.07097886548e+23	5.31871808321e+25	8.7360063806e+25	3.38723285102e+25	
6.825341671e+21	1.01430532387e+24	7.68444591368e+25	1.26111919971e+26	4.88940234828e+25	
9.47903814826e+21	1.45629511153e+24	1.1097910966e+26	1.8199955682e+26	7.05574083127e+25	
1.35887008374e+22	2.09073390754e+24	1.60132958705e+26	2.6245688864e+26	1.01743755187e+26	
1.88622287643e+22	3.00025252925e+24	2.30721220333e+26	3.77972727124e+26	1.46517700276e+26	
2.71797007109e+22	4.29799572883e+24	3.31689113991e+26	5.43154770848e+26	2.10541513188e+26	
3.77584918965e+22	6.14075523709e+24	4.75242871403e+26	7.7797947703e+26	3.01557557487e+26	
5.27095732696e+22	8.73480975106e+24	6.77651285836e+26	1.10901888693e+27	4.29863837109e+26	
7.38006326483e+22	1.23482910663e+25	9.5967252058e+26	1.5701839241e+27	6.08602467621e+26	
1.04155878226e+23	1.72917754405e+25	1.34609537781e+27	2.2020466598e+27	8.53497696941e+26	
1.42025425635e+23	2.39106567776e+25	1.86370014633e+27	3.04835330403e+27	1.18150469137e+27	
1.92120200295e+23	3.25039839635e+25	2.53628551364e+27	4.14799619669e+27	1.60770001083e+27	
2.52559332342e+23	4.32369272654e+25	3.37661683039e+27	5.5217936323e+27	2.14014042419e+27	
3.23559402766e+23	5.60134120433e+25	4.37632642955e+27	7.15620791703e+27	2.77359653488e+27	
4.05508824652e+23	7.03448627391e+25	5.49890617145e+27	8.99137165774e+27	3.4848483674e+27	
4.85869598034e+23	8.54311139224e+25	6.68027540911e+27	1.09226916349e+28	4.23338287192e+27	
5.74619773402e+23	1.00278645e+26	7.84178206183e+27	1.2821671049e+28	4.96937386147e+27	
6.45092630212e+23	1.13936941747e+26	8.9098629132e+27	1.45681934959e+28	5.64628470242e+27	
7.1434466741e+23	1.25773377992e+26	9.83353067465e+27	1.60788853606e+28	6.23180609443e+27	
