2.93255028558e+12	2.93255028558e+12	2.25473492977e+14	2.25473492977e+14	1.39462310881e+16	1.39462310881e+16	2.34913058347e+16	2.34913058347e+16	9.12837942576e+15	9.12837942576e+15	
3.07626807303e+12	3.07626807303e+12	2.58570369186e+14	2.58570369186e+14	1.65637567707e+16	1.65637567707e+16	2.77674380491e+16	2.77674380491e+16	1.07855676468e+16	1.07855676468e+16	
3.2352229475e+12	3.2352229475e+12	2.98536862863e+14	2.98536862863e+14	1.971705327e+16	1.971705327e+16	3.29188786554e+16	3.29188786554e+16	1.27819920258e+16	1.27819920258e+16	
3.48600785396e+12	3.48600785396e+12	3.4667602843e+14	3.4667602843e+14	2.35148531143e+16	2.35148531143e+16	3.91241003072e+16	3.91241003072e+16	1.5186843705e+16	1.5186843705e+16	
3.77486896579e+12	3.77486896579e+12	4.04803108276e+14	4.04803108276e+14	2.8088803213e+16	2.8088803213e+16	4.65979530961e+16	4.65979530961e+16	1.80833107082e+16	1.80833107082e+16	
4.20909449905e+12	4.20909449905e+12	4.74861161502e+14	4.74861161502e+14	3.35972004644e+16	3.35972004644e+16	5.55985284442e+16	5.55985284442e+16	2.15715698491e+16	2.15715698491e+16	
4.58960331333e+12	4.58960331333e+12	5.59127015833e+14	5.59127015833e+14	4.02289108021e+16	4.02289108021e+16	6.64365026015e+16	6.64365026015e+16	2.57718924467e+16	2.57718924467e+16	
5.20398289256e+12	5.20398289256e+12	6.60817725079e+14	6.60817725079e+14	4.82144312625e+16	4.82144312625e+16	7.94845035355e+16	7.94845035355e+16	3.08287338729e+16	3.08287338729e+16	
5.92639558767e+12	5.92639558767e+12	7.82991440287e+14	7.82991440287e+14	5.78248995294e+16	5.78248995294e+16	9.5189436594e+16	9.5189436594e+16	3.69152591403e+16	3.69152591403e+16	
6.68483811256e+12	6.68483811256e+12	9.30150428173e+14	9.30150428173e+14	6.93884570544e+16	6.93884570544e+16	1.14085318333e+17	1.14085318333e+17	4.42384960412e+16	4.42384960412e+16	
7.73054897177e+12	7.73054897177e+12	1.10734054555e+15	1.10734054555e+15	8.32930248543e+16	8.32930248543e+16	1.36808980135e+17	1.36808980135e+17	5.30452762552e+16	5.30452762552e+16	
8.88219798385e+12	8.88219798385e+12	1.31997211817e+15	1.31997211817e+15	1.00001982745e+17	1.00001982745e+17	1.6411647875e+17	1.6411647875e+17	6.36285211401e+16	6.36285211401e+16	
1.02549804301e+13	1.02549804301e+13	1.5755056194e+15	1.5755056194e+15	1.20063721646e+17	1.20063721646e+17	1.96897814343e+17	1.96897814343e+17	7.6333150065e+16	7.6333150065e+16	
1.22287733266e+13	1.22287733266e+13	1.88149782289e+15	1.88149782289e+15	1.44107201825e+17	1.44107201825e+17	2.36190776262e+17	2.36190776262e+17	9.15614623112e+16	9.15614623112e+16	
1.41320897574e+13	1.41320897574e+13	2.2478699929e+15	2.2478699929e+15	1.72862551686e+17	1.72862551686e+17	2.83187346116e+17	2.83187346116e+17	1.09775006826e+17	1.09775006826e+17	
1.69747300805e+13	1.69747300805e+13	2.68425757003e+15	2.68425757003e+15	2.07152140509e+17	2.07152140509e+17	3.39220277853e+17	3.39220277853e+17	1.31490975384e+17	1.31490975384e+17	
1.96916922554e+13	1.96916922554e+13	3.20250773458e+15	3.20250773458e+15	2.47847196755e+17	2.47847196755e+17	4.05729457752e+17	4.05729457752e+17	1.57267367447e+17	1.57267367447e+17	
2.30118880219e+13	2.30118880219e+13	3.81343371641e+15	3.81343371641e+15	2.95848259439e+17	2.95848259439e+17	4.84174256348e+17	4.84174256348e+17	1.87669485268e+17	1.87669485268e+17	
2.7066821333e+13	2.7066821333e+13	4.52880925362e+15	4.52880925362e+15	3.51965609516e+17	3.51965609516e+17	5.75874300918e+17	5.75874300918e+17	2.23208577797e+17	2.23208577797e+17	
3.22460324222e+13	3.22460324222e+13	5.35342950385e+15	5.35342950385e+15	4.16743019557e+17	4.16743019557e+17	6.81740379867e+17	6.81740379867e+17	2.64237745163e+17	2.64237745163e+17	
3.73612069774e+13	3.73612069774e+13	6.28993712103e+15	6.28993712103e+15	4.90264940938e+17	4.90264940938e+17	8.01899788174e+17	8.01899788174e+17	3.10806611715e+17	3.10806611715e+17	
4.33158473611e+13	4.33158473611e+13	7.32842046714e+15	7.32842046714e+15	5.71836569004e+17	5.71836569004e+17	9.35216441764e+17	9.35216441764e+17	3.62475617685e+17	3.62475617685e+17	
4.93450239121e+13	4.93450239121e+13	8.44762769212e+15	8.44762769212e+15	6.59723149775e+17	6.59723149775e+17	1.0788476367e+18	1.0788476367e+18	4.18140479814e+17	4.18140479814e+17	
5.55235282008e+13	5.55235282008e+13	9.6120286928e+15	9.6120286928e+15	7.50987552362e+17	7.50987552362e+17	1.22802152772e+18	1.22802152772e+18	4.75955463219e+17	4.75955463219e+17	
6.20744639979e+13	6.20744639979e+13	1.07682481467e+16	1.07682481467e+16	8.41761343814e+17	8.41761343814e+17	1.37638083891e+18	1.37638083891e+18	5.33453482068e+17	5.33453482068e+17	
6.74769783307e+13	6.74769783307e+13	1.18645691071e+16	1.18645691071e+16	9.27748516984e+17	9.27748516984e+17	1.51693011817e+18	1.51693011817e+18	5.87927059997e+17	5.87927059997e+17	
7.36544038231e+13	7.36544038231e+13	1.28536541128e+16	1.28536541128e+16	1.00515472911e+18	1.00515472911e+18	1.64347379057e+18	1.64347379057e+18	6.36971239214e+17	6.36971239214e+17	
7.7573514629e+13	7.7573514629e+13	1.37011160932e+16	1.37011160932e+16	1.07142656522e+18	1.07142656522e+18	1.75185069298e+18	1.75185069298e+18	6.78975589627e+17	6.78975589627e+17	
8.17698545467e+13	8.17698545467e+13	1.43970709007e+16	1.43970709007e+16	1.12562801912e+18	1.12562801912e+18	1.84052345764e+18	1.84052345764e+18	7.1334455362e+17	7.1334455362e+17	
8.45551594553e+13	8.45551594553e+13	1.49480486522e+16	1.49480486522e+16	1.16825219622e+18	1.16825219622e+18	1.91030703687e+18	1.91030703687e+18	7.40394336551e+17	7.40394336551e+17	
8.72547818221e+13	8.72547818221e+13	1.53734620183e+16	1.53734620183e+16	1.20074269243e+18	1.20074269243e+18	1.96357982702e+18	1.96357982702e+18	7.61046742434e+17	7.61046742434e+17	
8.92730627427e+13	8.92730627427e+13	1.56988491838e+16	1.56988491838e+16	1.22496227328e+18	1.22496227328e+18	2.00341354786e+18	2.00341354786e+18	7.76493342829e+17	7.76493342829e+17	
9.12618442681e+13	9.12618442681e+13	1.5949555518e+16	1.5949555518e+16	1.24280227687e+18	1.24280227687e+18	2.03292000796e+18	2.03292000796e+18	7.87940812124e+17	7.87940812124e+17	
9.33519876524e+13	9.33519876524e+13	1.61499758065e+16	1.61499758065e+16	1.25594529899e+18	1.25594529899e+18	2.05489436721e+18	2.05489436721e+18	7.96474241586e+17	7.96474241586e+17	
9.56396749105e+13	9.56396749105e+13	1.63222287721e+16	1.63222287721e+16	1.26580164895e+18	1.26580164895e+18	2.07169599024e+18	2.07169599024e+18	8.03009784076e+17	8.03009784076e+17	
9.8441687825e+13	9.8441687825e+13	1.64860047761e+16	1.64860047761e+16	1.27319719519e+18	1.27319719519e+18	2.08527534045e+18	2.08527534045e+18	8.08306040321e+17	8.08306040321e+17	
1.02138057558e+14	1.02138057558e+14	1.66608216207e+16	1.66608216207e+16	1.27831615842e+18	1.27831615842e+18	2.09727805182e+18	2.09727805182e+18	8.1300474792e+17	8.1300474792e+17	
1.07088287605e+14	1.07088287605e+14	1.68676603225e+16	1.68676603225e+16	1.28188701654e+18	1.28188701654e+18	2.10917855223e+18	2.10917855223e+18	8.17682755586e+17	8.17682755586e+17	
1.13916335796e+14	1.13916335796e+14	1.71309003909e+16	1.71309003909e+16	1.28435485057e+18	1.28435485057e+18	2.12242850645e+18	2.12242850645e+18	8.22910302015e+17	8.22910302015e+17	
1.23386969658e+14	1.23386969658e+14	1.7481362434e+16	1.7481362434e+16	1.28615347074e+18	1.28615347074e+18	2.13861768154e+18	2.13861768154e+18	8.29314056609e+17	8.29314056609e+17	
1.36580850867e+14	1.36580850867e+14	1.7959666104e+16	1.7959666104e+16	1.28731772002e+18	1.28731772002e+18	2.159654249e+18	2.159654249e+18	8.37648459301e+17	8.37648459301e+17	
1.55030871794e+14	1.55030871794e+14	1.86210284506e+16	1.86210284506e+16	1.28802218273e+18	1.28802218273e+18	2.18799099882e+18	2.18799099882e+18	8.48884960347e+17	8.48884960347e+17	
1.80855657295e+14	1.80855657295e+14	1.95415587577e+16	1.95415587577e+16	1.28843906556e+18	1.28843906556e+18	2.21839387025e+18	2.21839387025e+18	8.64322919592e+17	8.64322919592e+17	
2.17005540377e+14	2.17005540377e+14	2.08268704766e+16	2.08268704766e+16	1.28876268641e+18	1.28876268641e+18	2.23833701319e+18	2.23833701319e+18	8.85738554577e+17	8.85738554577e+17	
2.67630617787e+14	2.67630617787e+14	2.26245614611e+16	2.26245614611e+16	1.28925220884e+18	1.28925220884e+18	2.25236360464e+18	2.25236360464e+18	9.15594376123e+17	9.15594376123e+17	
3.38534663183e+14	3.38534663183e+14	2.51406078582e+16	2.51406078582e+16	1.28915745539e+18	1.28915745539e+18	2.26167132122e+18	2.26167132122e+18	9.57313609437e+17	9.57313609437e+17	
4.37831957442e+14	4.37831957442e+14	2.86631405796e+16	2.86631405796e+16	1.28959990347e+18	1.28959990347e+18	2.26988461874e+18	2.26988461874e+18	1.01567551089e+18	1.01567551089e+18	
5.7690738981e+14	5.7690738981e+14	3.35960162078e+16	3.35960162078e+16	1.28951572987e+18	1.28951572987e+18	2.27334727611e+18	2.27334727611e+18	1.09737233922e+18	1.09737233922e+18	
7.71688893638e+14	7.71688893638e+14	4.05042108799e+16	4.05042108799e+16	1.28873621821e+18	1.28873621821e+18	2.27286710379e+18	2.27286710379e+18	1.21176199548e+18	1.21176199548e+18	
1.04449064727e+15	1.04449064727e+15	5.01792560432e+16	5.01792560432e+16	1.28926008148e+18	1.28926008148e+18	2.28408625877e+18	2.28408625877e+18	1.37195204452e+18	1.37195204452e+18	
1.42656050778e+15	1.42656050778e+15	6.37292742692e+16	6.37292742692e+16	1.29179189398e+18	1.29179189398e+18	2.28519347644e+18	2.28519347644e+18	1.59629035009e+18	1.59629035009e+18	
1.96162205503e+15	1.96162205503e+15	8.27048435157e+16	8.27048435157e+16	1.30104405177e+18	1.30104405177e+18	2.2716502804e+18	2.2716502804e+18	1.90953873418e+18	1.90953873418e+18	
2.71093891511e+15	2.71093891511e+15	1.09278940079e+17	1.09278940079e+17	1.31370342257e+18	1.31370342257e+18	2.28775353275e+18	2.28775353275e+18	2.21195892394e+18	2.21195892394e+18	
3.76033126987e+15	3.76033126987e+15	1.38191091267e+17	1.38191091267e+17	1.33550197597e+18	1.33550197597e+18	2.29651879336e+18	2.29651879336e+18	2.41996832058e+18	2.41996832058e+18	
