2.14392717478e-18	4.30102610208e-18	6.84590602422e-18	1.08965523211e-17	1.73438938267e-17	2.76059964922e-17	4.39399519077e-17	6.99382973068e-17	1.11319145517e-16	1.77183798359e-16	2.82018429137e-16	4.48880059858e-16	7.14467514786e-16	1.13719258458e-15	1.8100264558e-15	2.88094666504e-15	4.58548140915e-15	7.29850865765e-15	1.16167024618e-14	1.8489759931e-14	2.94292732136e-14	4.68411944203e-14	7.45550425341e-14	1.18666321865e-13	1.88877639171e-13	3.00634028391e-13	4.78523541673e-13	7.61694682959e-13	1.21249155495e-12	1.93022986074e-12	3.07320473656e-12	4.89392681345e-12	7.79573558471e-12	1.24242681133e-11	1.98165606568e-11	3.16475595884e-11	5.06469823025e-11	8.13301589401e-11	2.06840111595e-10	3.76783303176e-10	6.63474357037e-10	1.18713055687e-09	2.42386661809e-09	3.39979037937e-09	3.39994101496e-09	3.40003369039e-09	3.40009114265e-09	3.40012692585e-09	3.40014927732e-09	3.40016326387e-09	3.40017202577e-09	3.40017751847e-09	3.40018096323e-09	3.40018312419e-09	3.40018448001e-09	3.40018533075e-09	3.4001858646e-09	3.40018619961e-09	3.40018640984e-09	3.40018654176e-09	3.40018662455e-09	3.4001866765e-09	3.40018670911e-09	3.40018672957e-09	3.4001867424e-09	3.40018675046e-09	3.40018675551e-09	3.40018675869e-09	3.40018676068e-09	3.40018676193e-09	3.40018676271e-09	3.4001867632e-09	3.40018676351e-09	3.4001867637e-09	3.40018676382e-09	3.4001867639e-09	3.40018676395e-09	3.40018676398e-09	3.400186764e-09	3.40018676401e-09	3.40018676402e-09	3.40018676402e-09	3.40018676402e-09	3.40018676403e-09	3.40018676403e-09	3.40018676403e-09	3.40018676403e-09	3.40018676403e-09	3.40018676403e-09	3.40018676403e-09	3.40018676403e-09	3.40018676403e-09	3.40018676403e-09	3.40018676403e-09	3.40018676403e-09	3.40018676403e-09	3.40018676403e-09	3.40018676403e-09	3.40018676403e-09	3.40018676403e-09	
1.38254848693e-20	2.77359100435e-20	4.41470079482e-20	7.026830045e-20	1.11845095972e-19	1.78022037541e-19	2.83354369524e-19	4.51009187079e-19	7.17860723807e-19	1.14260028433e-18	1.81864442777e-18	2.89468026196e-18	4.60736628681e-18	7.33338049604e-18	1.16722623042e-17	1.8578267014e-17	2.95702302594e-17	4.70655955205e-17	7.49120631019e-17	1.19233778588e-16	1.89778149811e-16	3.02059474944e-16	4.80770790607e-16	7.6521424076e-16	1.21794415392e-15	1.93852350966e-15	3.08541893509e-15	4.91084907034e-15	7.81624964272e-15	1.2440552302e-14	1.980069023e-14	3.15152287297e-14	5.01602995573e-14	7.98361150001e-14	1.27068653873e-13	2.02244841401e-13	3.21896926755e-13	5.12338672824e-13	8.15453679489e-13	1.29791055146e-12	2.06583608462e-12	3.28818525209e-12	5.23397800117e-12	8.33167001275e-12	1.32639135334e-11	2.11190567468e-11	3.3633999114e-11	5.35851423332e-11	8.54220001742e-11	1.36305153279e-10	2.17835884463e-10	3.49018073679e-10	5.61556521336e-10	1.50494556374e-09	2.69276351152e-09	4.7462727772e-09	8.72374247835e-09	2.3833400532e-08	1.91539681258e-08	1.91546949929e-08	1.91551439102e-08	1.91554228421e-08	1.91555968019e-08	1.91557055453e-08	1.91557736192e-08	1.91558162717e-08	1.91558430109e-08	1.91558597795e-08	1.91558702976e-08	1.91558768959e-08	1.91558810355e-08	1.91558836326e-08	1.91558852621e-08	1.91558862845e-08	1.91558869259e-08	1.91558873284e-08	1.91558875808e-08	1.91558877393e-08	1.91558878386e-08	1.9155887901e-08	1.91558879401e-08	1.91558879647e-08	1.91558879801e-08	1.91558879897e-08	1.91558879958e-08	1.91558879996e-08	1.9155888002e-08	1.91558880035e-08	1.91558880044e-08	1.9155888005e-08	1.91558880053e-08	1.91558880056e-08	1.91558880057e-08	1.91558880058e-08	1.91558880059e-08	1.91558880059e-08	1.91558880059e-08	1.91558880059e-08	1.9155888006e-08	1.9155888006e-08	
1.97383154457e-22	3.98968226723e-22	-9.49652258125e-24	1.00320378867e-21	1.64480316615e-21	-9.53789734878e-23	4.04538284291e-21	6.77640405517e-21	-6.12904487811e-22	1.63126321083e-20	2.79002999355e-20	-3.38448659275e-21	6.57782710563e-20	1.14803755034e-19	-1.72988631787e-20	2.65237492844e-19	4.72121117818e-19	-8.43576340157e-20	1.0695016779e-18	1.94049476123e-18	-3.98556315649e-19	4.31243111148e-18	7.97157343107e-18	-1.84064866203e-18	1.73882975135e-17	3.2730922921e-17	-8.35601791144e-18	7.01110050195e-17	1.34327371014e-16	-3.74288786899e-17	2.82689454671e-16	-1.01086319825e-16	-1.65859985068e-16	-2.71873294641e-16	-4.45238296225e-16	-7.285219572e-16	-1.19107232152e-15	-1.94580096053e-15	1.1641559251e-14	1.85287477955e-14	2.94903810413e-14	4.69368677074e-14	7.47045824391e-14	1.18899442874e-13	1.89239532016e-13	3.01191996302e-13	4.79374114036e-13	7.62966443329e-13	1.21432850047e-12	1.93271191714e-12	3.07608769572e-12	4.8958904593e-12	7.79232827949e-12	1.24024426542e-11	1.97403400398e-11	3.1420578709e-11	5.00142099612e-11	7.96167282692e-11	1.26755274806e-10	2.01840847471e-10	3.21500868157e-10	5.12346168235e-10	8.17107218456e-10	1.30476802343e-09	2.08767257868e-09	5.485346888e-09	9.65859693616e-09	1.65230947479e-08	2.81851488445e-08	4.94173666379e-08	9.7197880589e-08	1.42436759721e-07	1.42438583196e-07	1.42439716107e-07	1.42440422577e-07	1.42440864135e-07	1.42441140509e-07	1.42441313647e-07	1.42441422171e-07	1.42441490217e-07	1.42441532891e-07	1.42441559657e-07	1.42441576446e-07	1.42441586978e-07	1.42441593584e-07	1.42441597728e-07	1.42441600328e-07	1.42441601959e-07	1.42441602982e-07	1.42441603623e-07	1.42441604026e-07	1.42441604278e-07	1.42441604437e-07	1.42441604536e-07	1.42441604598e-07	1.42441604637e-07	1.42441604662e-07	1.42441604677e-07	1.42441604687e-07	1.42441604693e-07	
5.99250581165e-22	1.20218280732e-21	1.91350396892e-21	3.04570293774e-21	4.84780384884e-21	7.71617129268e-21	1.22816864809e-20	1.95485019164e-20	3.11148910862e-20	4.95247646545e-20	7.88271616133e-20	1.25466762679e-19	1.9970127272e-19	3.17857389022e-19	5.05921494347e-19	8.05254745123e-19	1.28168941697e-18	2.04000696305e-18	3.24698175893e-18	5.16805821681e-18	8.22572709343e-18	1.30924386985e-17	2.08384856926e-17	3.31673764074e-17	5.27904593474e-17	8.40231815754e-17	1.33734101787e-16	2.1285535046e-16	3.38786692193e-16	5.39221848137e-16	8.58238488867e-16	1.36599108221e-15	2.1741380323e-15	3.46039548401e-15	5.50761705619e-15	8.76599289919e-15	1.39520451925e-14	2.22061883483e-14	3.5343499893e-14	5.62528438938e-14	8.95321096687e-14	1.42499247391e-13	2.26801415811e-13	3.60976077266e-13	5.74527205423e-13	9.14412953433e-13	1.45537146082e-12	2.31635565927e-12	3.68669182984e-12	5.86771637724e-12	9.3390528705e-12	1.48641201088e-11	2.36581156309e-11	3.76555262726e-11	5.99362795772e-11	9.54049847029e-11	1.51874512198e-10	2.41796998486e-10	3.85035191136e-10	6.13314937723e-10	9.77418570956e-10	2.09753249684e-09	4.2276076486e-09	7.25750332515e-09	1.21078807774e-08	1.99897700946e-08	3.30406128132e-08	5.53615135477e-08	9.63048776468e-08	1.9108699067e-07	2.66101183997e-07	2.66101550629e-07	2.66101779927e-07	2.66101923506e-07	2.66102013478e-07	2.66102069883e-07	2.66102105255e-07	2.6610212744e-07	2.66102141356e-07	2.66102150086e-07	2.66102155562e-07	2.66102158997e-07	2.66102161152e-07	2.66102162504e-07	2.66102163353e-07	2.66102163885e-07	2.66102164218e-07	2.66102164428e-07	2.66102164559e-07	2.66102164641e-07	2.66102164693e-07	2.66102164726e-07	2.66102164746e-07	2.66102164759e-07	2.66102164767e-07	2.66102164772e-07	2.66102164775e-07	2.66102164777e-07	2.66102164778e-07	2.66102164779e-07	
2.30865788608e-20	4.63149958608e-20	7.37191780324e-20	1.17337993936e-19	1.86765285468e-19	2.97271296267e-19	4.73161198998e-19	7.53120723264e-19	1.19872455594e-18	1.90797876664e-18	3.0368756246e-18	4.83370129634e-18	7.69364156866e-18	1.22456947209e-17	1.94910056728e-17	3.10230440511e-17	4.93780477351e-17	7.85928009327e-17	1.25092411766e-16	1.99103325659e-16	3.16902316467e-16	5.04396037664e-16	8.02818318328e-16	1.2777980973e-15	2.03379211407e-15	3.23705621224e-15	5.15220678426e-15	8.20041239117e-15	1.305201209e-14	2.07739274292e-14	3.30642841249e-14	5.26258366213e-14	8.3760311015e-14	1.33314360843e-13	2.12185148301e-13	3.37716622654e-13	5.37513429054e-13	8.55511117026e-13	1.36163748791e-12	2.16718965848e-12	3.44930846077e-12	5.48993276928e-12	8.73780178692e-12	1.39071450815e-11	2.21347770662e-11	3.52301798472e-11	9.08101226708e-11	1.58672394809e-10	2.65164361745e-10	4.33785356473e-10	7.01756868374e-10	1.1281936919e-09	1.80728995868e-09	2.88943343963e-09	4.61527651003e-09	7.37121948277e-09	1.17810205247e-08	1.88603954879e-08	3.02871690626e-08	4.89004890679e-08	7.97110057318e-08	1.32279888473e-07	2.28083304103e-07	4.43657542586e-07	6.54981106683e-07	6.54981106798e-07	6.5498110687e-07	6.54981106915e-07	6.54981106944e-07	6.54981106962e-07	6.54981106973e-07	6.5498110698e-07	6.54981106984e-07	6.54981106987e-07	6.54981106989e-07	6.5498110699e-07	6.54981106991e-07	6.54981106991e-07	6.54981106991e-07	6.54981106992e-07	6.54981106992e-07	6.54981106992e-07	6.54981106992e-07	6.54981106992e-07	6.54981106992e-07	6.54981106992e-07	6.54981106992e-07	6.54981106992e-07	6.54981106992e-07	6.54981106992e-07	6.54981106992e-07	6.54981106992e-07	6.54981106992e-07	6.54981106992e-07	6.54981106992e-07	6.54981106992e-07	6.54981106992e-07	6.54981106992e-07	6.54981106992e-07	6.54981106992e-07	
1e-20	1.26185688307e-20	1.59228279334e-20	2.00923300257e-20	2.53536449397e-20	3.1992671378e-20	4.0370172586e-20	5.09413801482e-20	6.42807311728e-20	8.1113083079e-20	1.0235310219e-19	1.29154966501e-19	1.62975083462e-19	2.05651230835e-19	2.5950242114e-19	3.27454916288e-19	4.13201240012e-19	5.214008288e-19	6.57933224658e-19	8.30217568132e-19	1.04761575279e-18	1.32194114847e-18	1.6681005372e-18	2.10490414451e-18	2.65608778295e-18	3.35160265094e-18	4.22924287439e-18	5.33669923121e-18	6.73415065775e-18	8.49753435909e-18	1.07226722201e-17	1.35304777458e-17	1.70735264747e-17	2.15443469003e-17	2.71858824273e-17	3.43046928631e-17	4.32876128108e-17	5.46227721768e-17	6.89261210435e-17	8.69749002618e-17	1.09749876549e-16	1.38488637139e-16	1.74752840001e-16	2.2051307399e-16	2.78255940221e-16	3.51119173422e-16	4.43062145758e-16	5.59081018251e-16	7.05480231072e-16	8.90215085445e-16	1.12332403298e-15	1.41747416293e-15	1.78864952906e-15	2.25701971963e-15	2.84803586844e-15	3.5938136638e-15	4.53487850813e-15	5.72236765935e-15	7.22080901839e-15	9.11162756115e-15	1.1497569954e-14	1.4508287785e-14	1.8307382803e-14	2.31012970008e-14	2.91505306283e-14	3.67837977183e-14	4.64158883361e-14	5.85702081806e-14	7.39072203353e-14	9.32603346883e-14	1.17681195243e-13	1.48496826225e-13	1.87381742286e-13	2.36448941265e-13	2.98364724028e-13	3.76493580679e-13	4.7508101621e-13	5.99484250319e-13	7.56463327555e-13	9.54548456662e-13	1.20450354026e-12	1.51991108295e-12	1.91791026167e-12	2.42012826479e-12	3.05385550883e-12	3.85352859371e-12	4.86260158007e-12	6.13590727341e-12	7.74263682681e-12	9.77009957299e-12	1.23284673944e-11	1.55567614393e-11	1.96304065004e-11	2.47707635599e-11	3.12571584969e-11	3.94420605944e-11	4.97702356433e-11	6.28029144183e-11	7.92482898354e-11	1e-10	
9.05356125677e-16	1.28240549122e-15	1.6180058778e-15	2.04143181336e-15	2.5756670336e-15	3.2497100807e-15	4.10014837272e-15	5.17314420643e-15	6.52694049599e-15	8.2350222617e-15	1.03901054767e-14	1.31091697867e-14	1.6539808276e-14	2.08682389303e-14	2.63294126238e-14	3.32197662082e-14	4.19133127609e-14	5.28819419867e-14	6.67210318873e-14	8.4181760274e-14	1.06211866691e-13	1.34007070623e-13	1.69075923477e-13	2.13321587342e-13	2.69144924807e-13	3.39574385671e-13	4.28429519952e-13	5.40526549018e-13	6.8193626194e-13	8.60306445095e-13	1.08526274833e-12	1.36890251341e-12	1.72639381768e-12	2.17668293837e-12	2.74328948543e-12	3.45511261107e-12	4.34704841537e-12	5.45995237886e-12	6.83890673417e-12	8.52749696523e-12	1.0552955465e-11	1.28901514428e-11	1.53738345312e-11	1.74677878856e-11	1.75153636499e-11	7.660800812e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.12393644682e-07	7.74278970839e-07	1.09379073393e-06	1.46679341981e-06	1.91663859397e-06	2.46922998818e-06	3.15524169064e-06	4.01223048437e-06	5.08686960423e-06	6.43756958303e-06	8.13768941709e-06	1.02795380228e-05	1.29793944976e-05	1.63838248848e-05	2.06776407869e-05	2.60939330377e-05	3.29267256886e-05	4.15469375196e-05	5.24225177005e-05	6.61438487536e-05	8.34557958797e-05	0.000105298142497	0.000132856607093	0.000167627210905	0.000211497490717	0.000266848965516	0.000336686419554	0.000424801020145	0.000535976125273	0.00067624695363	0.000853228213658	0.00107652747752	0.00135826674072	0.00171374048112	0.00216224594142	0.0027281307084	
9.05356125677e-16	1.28240549122e-15	1.6180058778e-15	2.04143181336e-15	2.5756670336e-15	3.2497100807e-15	4.10014837272e-15	5.17314420643e-15	6.52694049599e-15	8.2350222617e-15	1.03901054767e-14	1.31091697867e-14	1.6539808276e-14	2.08682389303e-14	2.63294126238e-14	3.32197662082e-14	4.19133127609e-14	5.28819419867e-14	6.67210318873e-14	8.4181760274e-14	1.06211866691e-13	1.34007070623e-13	1.69075923477e-13	2.13321587342e-13	2.69144924807e-13	3.39574385671e-13	4.28429519952e-13	5.40526549018e-13	6.8193626194e-13	8.60306445095e-13	1.08526274833e-12	1.36890251341e-12	1.72639381768e-12	2.17668293837e-12	2.74328948543e-12	3.45511261107e-12	4.34704841537e-12	5.45995237886e-12	6.83890673417e-12	8.52749696523e-12	1.0552955465e-11	1.28901514428e-11	1.53738345312e-11	1.74677878856e-11	1.75153636499e-11	7.660800812e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.12393644682e-07	7.74278970839e-07	1.09379073393e-06	1.46679341981e-06	1.91663859397e-06	2.46922998818e-06	3.15524169064e-06	4.01223048437e-06	5.08686960423e-06	6.43756958303e-06	8.13768941709e-06	1.02795380228e-05	1.29793944976e-05	1.63838248848e-05	2.06776407869e-05	2.60939330377e-05	3.29267256886e-05	4.15469375196e-05	5.24225177005e-05	6.61438487536e-05	8.34557958797e-05	0.000105298142497	0.000132856607093	0.000167627210905	0.000211497490717	0.000266848965516	0.000336686419554	0.000424801020145	0.000535976125273	0.00067624695363	0.000853228213658	0.00107652747752	0.00135826674072	0.00171374048112	0.00216224594142	0.0027281307084	
9.05356125677e-16	1.28240549122e-15	1.6180058778e-15	2.04143181336e-15	2.5756670336e-15	3.2497100807e-15	4.10014837272e-15	5.17314420643e-15	6.52694049599e-15	8.2350222617e-15	1.03901054767e-14	1.31091697867e-14	1.6539808276e-14	2.08682389303e-14	2.63294126238e-14	3.32197662082e-14	4.19133127609e-14	5.28819419867e-14	6.67210318873e-14	8.4181760274e-14	1.06211866691e-13	1.34007070623e-13	1.69075923477e-13	2.13321587342e-13	2.69144924807e-13	3.39574385671e-13	4.28429519952e-13	5.40526549018e-13	6.8193626194e-13	8.60306445095e-13	1.08526274833e-12	1.36890251341e-12	1.72639381768e-12	2.17668293837e-12	2.74328948543e-12	3.45511261107e-12	4.34704841537e-12	5.45995237886e-12	6.83890673417e-12	8.52749696523e-12	1.0552955465e-11	1.28901514428e-11	1.53738345312e-11	1.74677878856e-11	1.75153636499e-11	7.660800812e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.12393644682e-07	7.74278970839e-07	1.09379073393e-06	1.46679341981e-06	1.91663859397e-06	2.46922998818e-06	3.15524169064e-06	4.01223048437e-06	5.08686960423e-06	6.43756958303e-06	8.13768941709e-06	1.02795380228e-05	1.29793944976e-05	1.63838248848e-05	2.06776407869e-05	2.60939330377e-05	3.29267256886e-05	4.15469375196e-05	5.24225177005e-05	6.61438487536e-05	8.34557958797e-05	0.000105298142497	0.000132856607093	0.000167627210905	0.000211497490717	0.000266848965516	0.000336686419554	0.000424801020145	0.000535976125273	0.00067624695363	0.000853228213658	0.00107652747752	0.00135826674072	0.00171374048112	0.00216224594142	0.0027281307084	
9.05356125677e-16	1.28240549122e-15	1.6180058778e-15	2.04143181336e-15	2.5756670336e-15	3.2497100807e-15	4.10014837272e-15	5.17314420643e-15	6.52694049599e-15	8.2350222617e-15	1.03901054767e-14	1.31091697867e-14	1.6539808276e-14	2.08682389303e-14	2.63294126238e-14	3.32197662082e-14	4.19133127609e-14	5.28819419867e-14	6.67210318873e-14	8.4181760274e-14	1.06211866691e-13	1.34007070623e-13	1.69075923477e-13	2.13321587342e-13	2.69144924807e-13	3.39574385671e-13	4.28429519952e-13	5.40526549018e-13	6.8193626194e-13	8.60306445095e-13	1.08526274833e-12	1.36890251341e-12	1.72639381768e-12	2.17668293837e-12	2.74328948543e-12	3.45511261107e-12	4.34704841537e-12	5.45995237886e-12	6.83890673417e-12	8.52749696523e-12	1.0552955465e-11	1.28901514428e-11	1.53738345312e-11	1.74677878856e-11	1.75153636499e-11	7.660800812e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.12393644682e-07	7.74278970839e-07	1.09379073393e-06	1.46679341981e-06	1.91663859397e-06	2.46922998818e-06	3.15524169064e-06	4.01223048437e-06	5.08686960423e-06	6.43756958303e-06	8.13768941709e-06	1.02795380228e-05	1.29793944976e-05	1.63838248848e-05	2.06776407869e-05	2.60939330377e-05	3.29267256886e-05	4.15469375196e-05	5.24225177005e-05	6.61438487536e-05	8.34557958797e-05	0.000105298142497	0.000132856607093	0.000167627210905	0.000211497490717	0.000266848965516	0.000336686419554	0.000424801020145	0.000535976125273	0.00067624695363	0.000853228213658	0.00107652747752	0.00135826674072	0.00171374048112	0.00216224594142	0.0027281307084	
