7.00993604712e+23	1.90967055174e+17	9.17628389056e+18	1.84936980914e+19	1.22171135159e+19	
1.408459481e+24	3.83697308522e+17	1.84372923792e+19	3.71581484347e+19	2.45470275996e+19	
2.82992325866e+24	7.70937291641e+17	3.7043019091e+19	7.46593777972e+19	4.93206977354e+19	
5.52908405717e+24	1.54841043778e+18	7.17741756481e+19	1.50008084695e+20	9.90967728555e+19	
9.96166406319e+24	2.9755635455e+18	1.28160399944e+20	3.01401190817e+20	1.99108504088e+20	
1.67368284012e+25	5.27069316657e+18	2.13711368277e+20	6.05585208074e+20	4.0005536989e+20	
2.66225329724e+25	8.74292126798e+18	3.3961560403e+20	1.21676174905e+21	8.03804427673e+20	
4.0887734464e+25	1.38198975147e+19	5.18513390006e+20	2.42616357918e+21	1.61503030574e+21	
6.08930348363e+25	2.10833479522e+19	7.70649385734e+20	4.51419871654e+21	3.24497194106e+21	
8.90501321618e+25	3.12208148763e+19	1.12178424904e+21	7.7775653307e+21	6.45492826885e+21	
1.27660018432e+26	4.53128581822e+19	1.60918741966e+21	1.26350343929e+22	1.19416818588e+22	
1.79206777477e+26	6.47200360994e+19	2.27225841419e+21	1.96546494665e+22	2.04850188354e+22	
2.51572941634e+26	9.10280028041e+19	3.15820461187e+21	2.95813041251e+22	3.32038789203e+22	
3.47829483893e+26	1.27521379797e+20	4.36407583923e+21	4.36289376577e+22	5.15296673368e+22	
4.77327540176e+26	1.75079838672e+20	6.01427809658e+21	6.27889512692e+22	7.74402112698e+22	
6.52244375165e+26	2.40611562063e+20	8.15652883873e+21	8.92363069562e+22	1.13609582975e+23	
8.78897192781e+26	3.26212246825e+20	1.10243952449e+22	1.25090168431e+23	1.63656439008e+23	
1.18575751339e+27	4.38933480884e+20	1.49147474439e+22	1.73430225963e+23	2.32655790442e+23	
1.57874781997e+27	5.95290056682e+20	1.96911914056e+22	2.39873313725e+23	3.26593462841e+23	
2.10802222157e+27	7.93128998571e+20	2.62775552207e+22	3.25756788695e+23	4.51565525768e+23	
2.6886424039e+27	1.0403719884e+21	3.3350085337e+22	4.42697735368e+23	6.2085367981e+23	
3.47529724653e+27	1.33399353281e+21	4.34922435104e+22	5.94727792485e+23	8.51515376609e+23	
4.48915260153e+27	1.7298093825e+21	5.59423544962e+22	7.93320219915e+23	1.15334531381e+24	
5.69374203719e+27	2.22647923506e+21	7.0060615448e+22	1.07715971726e+24	1.54771594038e+24	
7.09053555171e+27	2.81423721639e+21	8.95555500993e+22	1.37635704957e+24	2.07370719258e+24	
9.01941127213e+27	3.52987839626e+21	1.11310881734e+23	1.77701291869e+24	2.79362976907e+24	
1.13955312336e+28	4.50303136975e+21	1.42197484133e+23	2.31273990691e+24	3.59993249897e+24	
1.4277304109e+28	5.60397858138e+21	1.78911160728e+23	2.91236901483e+24	4.59020734841e+24	
1.82454313262e+28	7.13148206048e+21	2.24152160681e+23	3.70072003219e+24	6.02606273865e+24	
2.26915034526e+28	9.00690355986e+21	2.86794744697e+23	4.67473459679e+24	7.59211786685e+24	
2.89111089514e+28	1.12693023351e+22	3.55957938326e+23	5.85896247115e+24	9.49941514421e+24	
3.63318773234e+28	1.43914910769e+22	4.53570995282e+23	7.46234265514e+24	1.21230914015e+25	
4.54340271343e+28	1.78306944497e+22	5.68942038272e+23	9.27001048024e+24	1.50299054705e+25	
5.78627433439e+28	2.26765615985e+22	7.1174857408e+23	1.17398275405e+25	1.91155895287e+25	
7.14158500898e+28	2.83380240853e+22	9.02561813044e+23	1.47283626403e+25	2.38827924138e+25	
9.00726681269e+28	3.51282880991e+22	1.11363436331e+24	1.82466822873e+25	2.95914222687e+25	
1.11338276992e+29	4.41318191095e+22	1.38972977617e+24	2.29177785807e+25	3.72017532029e+25	
1.36375976981e+29	5.34142639625e+22	1.70296780325e+24	2.77712872722e+25	4.5026634039e+25	
1.67441908409e+29	6.56447952748e+22	2.06402072174e+24	3.40953447139e+25	5.53228320082e+25	
1.99577457456e+29	7.86716545833e+22	2.50362244136e+24	4.08705436943e+25	6.62640856931e+25	
