1.0229634351e-09	1.3369534601e-10	5.68058069732e-11	1.82981663161e-11	7.36229810646e-11	
1.02296549324e-09	1.33694352855e-10	5.68078477011e-11	1.82970646626e-11	7.36173259672e-11	
1.02299651624e-09	1.33692078224e-10	5.68142671096e-11	1.82937707397e-11	7.36003838388e-11	
1.02306629127e-09	1.33689265883e-10	5.68257835732e-11	1.82882906078e-11	7.35721568427e-11	
1.02319257403e-09	1.33687223148e-10	5.68436916605e-11	1.82806344831e-11	7.35326486172e-11	
1.02340328686e-09	1.33687929193e-10	5.68700330385e-11	1.82708168999e-11	7.34818643137e-11	
1.02374037478e-09	1.33694211936e-10	5.69078995236e-11	1.82588569438e-11	7.34198106512e-11	
1.02426649857e-09	1.33710027404e-10	5.69619686309e-11	1.82447785641e-11	7.33464959872e-11	
1.02507700088e-09	1.33740902012e-10	5.70394850066e-11	1.82286109735e-11	7.32619304067e-11	
1.02632250742e-09	1.33794648518e-10	5.71521757909e-11	1.82103891493e-11	7.3166125829e-11	
1.02825509302e-09	1.3388256765e-10	5.7320336942e-11	1.81901544507e-11	7.3059096136e-11	
1.03133323066e-09	1.34021565872e-10	5.75826939883e-11	1.81679553741e-11	7.29408573211e-11	
1.03649887699e-09	1.34238130562e-10	5.8024802072e-11	1.81438484736e-11	7.2811427663e-11	
1.04609264199e-09	1.34576422818e-10	5.88870786836e-11	1.81178994792e-11	7.2670827925e-11	
1.06829451668e-09	1.35116616011e-10	6.12665487713e-11	1.80901846588e-11	7.25190815844e-11	
1.1745909566e-09	1.36023066715e-10	2.47543665037e-10	1.8060792478e-11	7.23562150933e-11	
3.53448057093e-09	1.3770188183e-10	2.1679555849e-10	1.80298256327e-11	7.21822581766e-11	
9.96317732994e-07	1.41549706417e-10	3.0198740859e-10	1.79974035488e-11	7.19972441703e-11	
3.27778827521e-09	1.58953543977e-10	3.67663488655e-10	1.79636654742e-11	7.18012104066e-11	
1.4013145197e-08	6.08213924684e-08	1.59214388133e-09	1.79287743298e-11	7.15941986508e-11	
3.27791780363e-08	7.81531664757e-10	2.75464292208e-10	1.78929215437e-11	7.13762555987e-11	
7.72163220781e-09	5.35560299146e-10	2.31397208052e-10	1.78563331688e-11	7.11474334419e-11	
6.84936521296e-09	5.33033708311e-10	2.36029151456e-10	1.78192777039e-11	7.09077905115e-11	
1.15473568307e-08	6.43436136635e-10	2.60009513704e-10	1.77820761939e-11	7.06573920129e-11	
4.52700934042e-07	1.55464172204e-09	4.39924089142e-10	1.77451154311e-11	7.0396310865e-11	
1.01368437572e-08	1.64093879878e-08	3.73212173417e-08	1.77088654326e-11	7.01246286602e-11	
4.1569228868e-09	6.67423525744e-10	4.20990560209e-10	1.76739029158e-11	6.98424367675e-11	
1.67685648673e-08	8.1079234965e-10	3.10394588285e-10	1.7640943338e-11	6.95498376001e-11	
7.12494239397e-09	3.11486410902e-09	7.77136660941e-09	1.76108854153e-11	6.92469460775e-11	
7.51517135593e-09	6.3668433101e-10	2.82858560123e-10	1.75848742391e-11	6.89338913179e-11	
7.5110045513e-09	3.16058250994e-09	7.27752991977e-09	1.756439282e-11	6.86108186013e-11	
1.67418241207e-08	8.8318058586e-10	3.3938755661e-10	1.75513983572e-11	6.82778916558e-11	
4.77520129975e-09	8.11324367977e-10	5.35006035318e-10	1.75485312413e-11	6.79352953302e-11	
2.9259819836e-08	4.77907967442e-07	3.96133618086e-09	1.75594469608e-11	6.75832387292e-11	
